Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYearExperience,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,TenureRatio,YearsSincePromotionRatio,IncomePerYear,IncomeToAge,WorkLifeScore
51,0,632,21,4,3,71,3,2,4,5441.0,8423,0.0,22,4,4,0.0,11.0,2.0,1,10.0,7.0,1.0,0.0,494.6363636363636,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,0.9090909090909091,0.1,65292.0,106.68627450980392,4
30,0,1334,4,2,3,63,2,2,2,5209.0,19760,1.0,12,3,2,3.0,11.0,4.0,2,11.0,8.0,2.0,7.0,473.54545454545456,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1.0,0.18181818181818182,62508.0,173.63333333333333,4
46,0,638,1,3,3,40,2,3,1,10673.0,3142,2.0,13,3,3,1.0,21.0,5.0,2,10.0,9.0,9.0,5.0,508.23809523809524,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.47619047619047616,0.9,128076.0,232.02173913043478,2
32,0,1093,6,4,2,87,3,2,3,5010.0,24301,1.0,16,3,1,0.0,12.0,0.0,3,11.0,8.0,5.0,7.0,417.5,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.9166666666666666,0.45454545454545453,60120.0,156.5625,9
54,0,1217,2,4,1,60,3,3,3,13549.0,24001,9.0,12,3,1,1.0,16.0,5.0,1,4.0,3.0,0.0,3.0,846.8125,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.25,0.0,162588.0,250.90740740740742,3
24,0,1353,3,2,1,33,3,2,3,4999.0,17519,0.0,21,4,1,1.0,4.0,2.0,2,3.0,2.0,0.0,2.0,1249.75,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.75,0.0,59988.0,208.29166666666666,6
28,0,120,4,3,2,43,3,2,3,4221.0,8863,1.0,15,3,2,0.0,5.0,3.0,4,5.0,4.0,0.0,4.0,844.2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1.0,0.0,50652.0,150.75,12
58,0,682,10,4,4,37,3,4,3,13872.0,24409,0.0,13,3,3,0.0,34.621936863279686,1.0,2,25.38773872251683,10.0,1.0,8.0,400.6708248235748,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.7332847617038801,0.03938909293694135,166464.0,239.17241379310346,6
44,0,489,23,3,2,67,3,2,2,2042.0,25043,4.0,12,3,3,1.0,17.0,3.0,4,3.0,2.0,1.0,2.0,120.11764705882354,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.17647058823529413,0.3333333333333333,24504.0,46.40909090909091,8
37,1,807,6,4,3,63,3,1,1,2073.0,23648,4.0,22,4,4,0.0,7.0,3.0,3,3.0,2.0,0.0,2.0,296.14285714285717,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,0.42857142857142855,0.0,24876.0,56.027027027027025,3
32,0,827,1,1,4,71,3,1,1,2956.0,15178,1.0,13,3,4,0.0,1.0,2.0,3,1.0,0.0,0.0,0.0,2956.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1.0,0.0,35472.0,92.375,3
20,1,871,6,3,4,66,2,1,4,2926.0,19783,1.0,18,3,2,0.0,1.0,5.0,3,1.0,0.0,1.0,0.0,2926.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,1.0,1.0,35112.0,146.3,12
34,0,665,6,4,1,41,3,2,3,4809.0,12482,1.0,14,3,3,0.0,16.0,3.0,3,16.0,13.0,2.0,10.0,300.5625,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1.0,0.125,57708.0,141.44117647058823,9
37,0,1040,2,2,3,100,2,2,4,5163.0,15850,5.0,14,3,4,1.0,17.0,2.0,4,1.0,0.0,0.0,0.0,303.70588235294116,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058823529411764705,0.0,61956.0,139.54054054054055,16
59,0,1420,2,4,3,32,2,5,4,18844.0,21922,9.0,21,4,4,1.0,30.0,3.0,3,3.0,2.0,2.0,2.0,628.1333333333333,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.1,0.6666666666666666,226128.0,319.3898305084746,12
50,0,1115,1,3,1,73,3,5,2,18172.0,9755,3.0,19,3,1,0.0,28.0,1.0,2,8.0,3.0,0.0,7.0,649.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0.2857142857142857,0.0,218064.0,363.44,4
25,1,240,5,3,3,46,2,2,3,5744.0,26959,1.0,11,3,4,0.0,6.0,1.0,3,6.0,4.0,0.0,3.0,957.3333333333334,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,1.0,0.0,68928.0,229.76,9
25,0,1280,7,1,4,64,2,1,4,2889.0,26897,1.0,11,3,3,2.0,2.0,2.0,3,2.0,2.0,2.0,1.0,1444.5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1.0,1.0,34668.0,115.56,12
22,0,534,15,3,2,59,3,1,4,2871.0,23785,1.0,15,3,3,0.0,1.0,5.0,3,0.0,0.0,0.0,0.0,2871.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,34452.0,130.5,12
51,0,1456,1,4,1,30,2,3,1,7484.0,25796,3.0,20,4,3,0.0,23.0,1.0,2,13.0,12.0,11.855045939454717,8.0,325.39130434782606,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5652173913043478,0.911926610727286,89808.0,146.7450980392157,2
34,1,658,7,3,1,66,1,2,3,6074.0,22887,1.0,24,4,4,0.0,9.0,3.0,3,9.0,7.0,0.0,6.0,674.8888888888889,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,1.0,0.0,72888.0,178.64705882352942,9
54,0,142,26,3,4,30,4,4,4,17328.0,13871,2.0,12,3,3,0.0,23.0,3.0,3,5.0,3.0,4.0,4.0,753.3913043478261,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,0.21739130434782608,0.8,207936.0,320.8888888888889,12
24,0,1127,18,1,2,52,3,1,3,2774.0,13257,0.0,12,3,3,1.0,6.0,2.0,3,5.0,3.0,1.0,2.0,462.3333333333333,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.8333333333333334,0.2,33288.0,115.58333333333333,9
34,0,1031,6,4,3,45,2,2,2,4505.0,15000,6.0,15,3,3,1.0,12.0,3.0,3,1.0,0.0,0.0,0.0,375.4166666666667,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08333333333333333,0.0,54060.0,132.5,6
37,0,1189,3,3,3,87,3,3,4,7428.0,14506,2.0,12,3,1,0.0,12.0,3.0,3,5.0,3.0,1.0,3.0,619.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.4166666666666667,0.2,89136.0,200.75675675675674,12
34,0,1354,5,3,3,45,2,3,1,11631.0,5615,2.0,12,3,4,0.0,14.0,6.0,3,11.0,10.0,5.0,8.0,830.7857142857143,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.7857142857142857,0.45454545454545453,139572.0,342.0882352941176,3
36,0,1467,11,2,2,92,3,3,4,9738.0,22952,0.0,14,3,3,1.0,10.0,6.0,3,9.0,7.0,2.0,8.0,973.8,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0.9,0.2222222222222222,116856.0,270.5,12
36,0,922,3,2,1,39,3,1,4,2835.0,2561,5.0,22,4,1,1.0,7.0,2.0,3,1.0,0.0,0.0,0.0,405.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.14285714285714285,0.0,34020.0,78.75,12
43,0,394,26,2,3,92,3,4,4,16959.0,19494,1.0,12,3,4,2.0,25.0,3.0,4,25.0,12.0,4.0,12.0,678.36,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,1.0,0.16,203508.0,394.3953488372093,16
30,0,1312,23,3,1,96,1,1,3,2613.0,22310,1.0,25,4,3,3.0,10.0,2.0,2,10.0,7.0,0.0,9.0,261.3,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1.0,0.0,31356.0,87.1,6
33,0,750,22,2,3,95,3,2,2,6146.0,15480,0.0,13,3,1,1.0,8.0,2.0,4,7.0,7.0,0.0,7.0,768.25,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.875,0.0,73752.0,186.24242424242425,8
56,1,441,14,4,2,72,3,1,2,4963.0,4510,9.0,18,3,1,3.0,7.0,2.0,3,5.0,4.0,4.0,3.0,709.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0.7142857142857143,0.8,59556.0,88.625,6
51,0,684,6,3,1,51,3,5,3,19537.0,6462,7.0,13,3,3,0.0,23.0,5.0,3,20.0,15.098662804692157,11.855045939454717,14.827537613321994,849.4347826086956,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0.8695652173913043,0.5927522969727359,234444.0,383.078431372549,9
31,1,249,6,4,2,76,1,2,3,6172.0,20739,4.0,18,3,2,0.0,12.0,3.0,2,7.0,7.0,7.0,7.0,514.3333333333334,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,0.5833333333333334,1.0,74064.0,199.09677419354838,6
26,0,841,6,3,3,46,2,1,2,2368.0,23300,1.0,19,3,3,0.0,5.0,3.0,2,5.0,4.0,4.0,3.0,473.6,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1.0,0.8,28416.0,91.07692307692308,4
58,1,147,23,4,4,94,3,3,4,10312.0,3465,1.0,12,3,4,1.0,34.621936863279686,3.0,2,25.38773872251683,10.0,11.855045939454717,6.0,297.84584382790536,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.7332847617038801,0.466959506280891,123744.0,177.79310344827587,8
19,1,528,22,1,4,50,3,1,3,1675.0,26820,1.0,19,3,4,0.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,0.0,0.0,20100.0,88.15789473684211,6
22,0,594,2,1,3,100,3,1,4,2523.0,19299,0.0,14,3,3,1.0,3.0,2.0,3,2.0,1.0,2.0,1.0,841.0,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,0.6666666666666666,1.0,30276.0,114.68181818181819,12
49,0,470,20,4,3,96,3,2,1,6567.0,5549,1.0,14,3,3,0.0,16.0,2.0,2,15.0,11.0,5.0,11.0,410.4375,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.9375,0.3333333333333333,78804.0,134.0204081632653,2
43,0,957,28,3,2,72,4,1,3,4739.0,16090,4.0,12,3,4,0.0,18.0,2.0,3,3.0,2.0,1.0,2.0,263.27777777777777,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.16666666666666666,0.3333333333333333,56868.0,110.20930232558139,9
50,0,809,12,3,3,77,3,3,4,9208.0,6645,4.0,11,3,4,0.0,16.0,3.0,3,2.0,2.0,2.0,1.0,575.5,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.125,1.0,110496.0,184.16,12
31,1,542,20,3,2,71,1,2,3,4559.0,24788,3.0,11,3,3,1.0,4.0,2.0,3,2.0,2.0,2.0,2.0,1139.75,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.5,1.0,54708.0,147.06451612903226,9
41,0,802,9,1,3,96,3,3,3,8189.0,21196,3.0,13,3,3,1.0,12.0,2.0,3,9.0,7.0,0.0,7.0,682.4166666666666,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.75,0.0,98268.0,199.73170731707316,9
26,0,1355,25,1,3,61,3,1,3,2942.0,8916,1.0,23,4,4,1.0,8.0,3.0,3,8.0,7.0,5.0,7.0,367.75,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1.0,0.625,35304.0,113.15384615384616,9
36,0,216,6,2,2,84,3,2,2,4941.0,2819,6.0,20,4,4,2.0,7.0,0.0,3,3.0,2.0,0.0,1.0,705.8571428571429,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.42857142857142855,0.0,59292.0,137.25,6
51,1,1150,8,4,1,53,1,3,4,10650.0,25150,2.0,15,3,4,0.0,18.0,2.0,3,4.0,2.0,0.0,3.0,591.6666666666666,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.2222222222222222,0.0,127800.0,208.8235294117647,12
39,0,1329,4,4,4,47,2,2,3,5902.0,14590,4.0,14,3,3,1.0,17.0,1.0,4,15.0,11.0,5.0,9.0,347.1764705882353,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.8823529411764706,0.3333333333333333,70824.0,151.33333333333334,12
25,0,959,28,3,1,41,2,2,3,8639.0,24835,2.0,18,3,4,0.0,6.0,3.0,3,2.0,2.0,2.0,2.0,1439.8333333333333,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.3333333333333333,1.0,103668.0,345.56,9
30,0,1240,9,3,3,48,3,2,4,6347.0,13982,0.0,19,3,4,0.0,12.0,2.0,1,11.0,9.0,4.0,7.0,528.9166666666666,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,0.9166666666666666,0.36363636363636365,76164.0,211.56666666666666,4
32,1,1033,9,3,1,41,3,1,1,4200.0,10224,7.0,22,4,1,0.0,10.0,2.0,4,5.0,4.0,0.0,4.0,420.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5,0.0,50400.0,131.25,4
45,0,1316,29,3,3,83,3,1,4,3452.0,9752,5.0,13,3,2,0.0,9.0,2.0,2,6.0,5.0,0.0,3.0,383.55555555555554,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.6666666666666666,0.0,41424.0,76.71111111111111,8
38,0,364,3,5,4,32,3,2,3,4317.0,2302,3.0,20,4,2,0.0,19.0,2.0,3,3.0,2.0,2.0,2.0,227.21052631578948,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,0.15789473684210525,0.6666666666666666,51804.0,113.60526315789474,9
30,0,438,18,3,1,75,3,1,3,2632.0,23910,1.0,14,3,3,0.0,5.0,4.0,2,5.0,4.0,0.0,4.0,526.4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.0,0.0,31584.0,87.73333333333333,6
32,0,689,9,2,4,35,1,2,4,4668.0,22812,0.0,17,3,4,3.0,9.0,2.0,4,8.0,7.0,0.0,7.0,518.6666666666666,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.8888888888888888,0.0,56016.0,145.875,16
30,0,201,5,3,4,84,3,1,1,3204.0,10415,5.0,14,3,4,1.0,8.0,3.0,3,3.0,2.0,2.0,2.0,400.5,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.375,0.6666666666666666,38448.0,106.8,3
30,0,1427,2,1,2,35,2,1,4,2720.0,11162,0.0,13,3,4,0.0,6.0,3.0,3,5.0,3.0,1.0,2.0,453.3333333333333,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.8333333333333334,0.2,32640.0,90.66666666666667,12
41,0,857,10,3,4,91,2,4,1,17181.0,12888,4.0,13,3,2,1.0,21.0,2.0,2,7.0,6.0,7.0,7.0,818.1428571428571,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.3333333333333333,1.0,206172.0,419.0487804878049,2
41,0,933,9,4,3,94,3,1,1,2238.0,6961,2.0,21,4,4,1.0,7.0,2.0,3,5.0,0.0,1.0,4.0,319.7142857142857,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.7142857142857143,0.2,26856.0,54.58536585365854,3
19,0,1181,3,1,2,79,3,1,2,1483.0,16102,1.0,14,3,4,0.0,1.0,3.0,3,1.0,0.0,0.0,0.0,1483.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1.0,0.0,17796.0,78.05263157894737,6
40,0,1395,26,3,2,54,3,2,2,5605.0,8504,1.0,11,3,1,1.0,20.0,2.0,3,20.0,7.0,2.0,13.0,280.25,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0,0.1,67260.0,140.125,6
35,0,662,1,5,3,94,3,3,2,7295.0,11439,1.0,13,3,1,2.0,10.0,3.0,3,10.0,8.0,0.0,6.0,729.5,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1.0,0.0,87540.0,208.42857142857142,6
53,0,1436,6,2,2,34,3,2,3,2306.0,16047,2.0,20,4,4,1.0,13.0,3.0,1,7.0,7.0,4.0,5.0,177.3846153846154,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,0.5384615384615384,0.5714285714285714,27672.0,43.509433962264154,3
45,0,194,9,3,2,60,3,2,2,2348.0,10901,8.0,18,3,3,1.0,20.0,2.0,1,17.0,9.0,0.0,14.827537613321994,117.4,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.85,0.0,28176.0,52.17777777777778,2
32,0,967,8,3,2,43,3,3,4,8998.0,15589,1.0,14,3,4,0.0,9.0,2.0,3,9.0,8.0,3.0,7.0,999.7777777777778,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1.0,0.3333333333333333,107976.0,281.1875,12
29,0,1496,1,1,4,41,3,2,3,4319.0,26283,1.0,13,3,1,1.0,10.0,1.0,3,10.0,7.0,0.0,9.0,431.9,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,1.0,0.0,51828.0,148.93103448275863,9
51,0,1169,7,4,2,34,2,2,3,6132.0,13983,2.0,17,3,3,0.0,10.0,2.0,3,1.0,0.0,0.0,0.0,613.2,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.1,0.0,73584.0,120.23529411764706,9
58,0,1145,9,3,2,75,2,1,2,3346.0,11873,4.0,20,4,2,1.0,9.0,3.0,2,1.0,0.0,0.0,0.0,371.77777777777777,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0.1111111111111111,0.0,40152.0,57.689655172413794,4
40,0,630,4,4,3,67,2,3,4,10855.0,8552,7.0,11,3,1,1.0,15.0,2.0,2,12.0,11.0,2.0,11.0,723.6666666666666,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.8,0.16666666666666666,130260.0,271.375,8
34,0,303,2,4,3,75,3,1,3,2231.0,11314,6.0,18,3,4,1.0,6.0,3.0,3,4.0,3.0,1.0,2.0,371.8333333333333,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.6666666666666666,0.25,26772.0,65.61764705882354,9
22,0,1256,19,1,3,80,3,1,4,2323.0,11992,1.0,24,4,1,2.0,2.0,6.0,3,2.0,2.0,2.0,2.0,1161.5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1.0,1.0,27876.0,105.5909090909091,12
27,0,691,9,3,4,57,3,1,2,2024.0,5970,6.0,18,3,4,1.0,6.0,1.0,1,2.0,2.0,2.0,2.0,337.3333333333333,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.3333333333333333,1.0,24288.0,74.96296296296296,2
28,0,440,21,3,3,42,3,1,4,2713.0,6672,1.0,11,3,3,1.0,5.0,2.0,1,5.0,2.0,0.0,2.0,542.6,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1.0,0.0,32556.0,96.89285714285714,4
57,0,334,24,2,3,83,4,3,4,9439.0,23402,3.0,16,3,2,1.0,12.0,2.0,1,5.0,3.0,1.0,4.0,786.5833333333334,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.4166666666666667,0.2,113268.0,165.59649122807016,4
27,0,1450,3,3,3,79,2,1,3,2566.0,25326,1.0,15,3,4,1.0,1.0,2.0,2,1.0,1.0,0.0,1.0,2566.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1.0,0.0,30792.0,95.03703703703704,6
50,0,1452,11,3,3,53,3,5,2,19926.0,17053,3.0,15,3,2,0.0,21.0,5.0,3,5.0,4.0,4.0,4.0,948.8571428571429,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.23809523809523808,0.8,239112.0,398.52,6
41,0,465,14,3,1,56,3,1,3,2451.0,4609,4.0,12,3,1,1.0,13.0,2.0,3,9.0,8.0,1.0,8.0,188.53846153846155,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.6923076923076923,0.1111111111111111,29412.0,59.78048780487805,9
30,0,1339,5,3,2,41,3,3,4,9419.0,8053,2.0,12,3,3,1.0,12.0,2.0,3,10.0,9.0,7.0,4.0,784.9166666666666,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.8333333333333334,0.7,113028.0,313.96666666666664,12
38,0,702,1,4,1,59,2,2,4,8686.0,12930,4.0,22,4,3,0.0,12.0,2.0,4,8.0,3.0,0.0,7.0,723.8333333333334,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.6666666666666666,0.0,104232.0,228.57894736842104,16
32,0,120,6,5,3,43,3,1,3,3038.0,12430,3.0,20,4,1,0.0,8.0,2.0,3,5.0,4.0,1.0,4.0,379.75,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.625,0.2,36456.0,94.9375,9
